"scenario","target_label","target_size","ate_climate_behavior"
"combo_2","harm_present+harm_future+social_norms",3,0.210678089253855
"combo_2","harm_present+harm_future+trust_science",3,0.190946901327082
"combo_2","harm_present+harm_future+policy_support",3,0.15755647553519
"combo_2","harm_present+weather_risk_prep+social_norms",3,0.304065568247523
"combo_2","harm_present+weather_risk_prep+trust_science",3,0.284334380320749
"combo_2","harm_present+weather_risk_prep+policy_support",3,0.24048859426627
"combo_2","harm_present+social_norms+trust_science",3,0.210678089253855
"combo_2","harm_present+social_norms+policy_support",3,0.210678089253855
"combo_2","harm_present+trust_science+policy_support",3,0.190946901327082
"combo_2","harm_future+weather_risk_prep+social_norms",3,0.261996958122182
"combo_2","harm_future+weather_risk_prep+trust_science",3,0.242265770195408
"combo_2","harm_future+weather_risk_prep+policy_support",3,0.208875344403516
"combo_2","harm_future+social_norms+trust_science",3,0.153060250265748
"combo_2","harm_future+social_norms+policy_support",3,0.153060250265748
"combo_2","harm_future+trust_science+policy_support",3,0.133329062338974
"combo_2","weather_risk_prep+social_norms+trust_science",3,0.172513681837687
"combo_2","weather_risk_prep+social_norms+policy_support",3,0.172513681837687
"combo_2","weather_risk_prep+trust_science+policy_support",3,0.152782493910914
"combo_2","social_norms+trust_science+policy_support",3,0.0635769739812531
"combo_3","belief_concern",1,0.150917948971882
"combo_3","harm_present",1,0.147100370262274
"combo_3","harm_future",1,0.0999382962397408
"combo_3","weather_risk_prep",1,0.179629136450089
"combo_3","social_norms",1,0.0635776709539534
"combo_3","trust_science",1,0.0438462728470076
"combo_3","policy_support",1,0
"combo_3","belief_concern+harm_present",2,0.181878732655526
"combo_3","belief_concern+harm_future",2,0.165294563318174
"combo_3","belief_concern+weather_risk_prep",2,0.259854639963255
"combo_3","belief_concern+social_norms",2,0.179717257532583
"combo_3","belief_concern+trust_science",2,0.159985859425637
"combo_3","belief_concern+policy_support",2,0.150917948971882
"combo_3","harm_present+harm_future",2,0.157555848841097
"combo_3","harm_present+weather_risk_prep",2,0.256778673488334
"combo_3","harm_present+social_norms",2,0.210678041216227
"combo_3","harm_present+trust_science",2,0.190946643109281
"combo_3","harm_present+policy_support",2,0.147100370262274
"combo_3","harm_future+weather_risk_prep",2,0.239488935918478
"combo_3","harm_future+social_norms",2,0.15306048861487
"combo_3","harm_future+trust_science",2,0.133329090507925
"combo_3","harm_future+policy_support",2,0.0999382962397408
"combo_3","weather_risk_prep+social_norms",2,0.226916051378153
"combo_3","weather_risk_prep+trust_science",2,0.207184653271208
"combo_3","weather_risk_prep+policy_support",2,0.179629136450089
"combo_3","social_norms+trust_science",2,0.0635776709539534
"combo_3","social_norms+policy_support",2,0.0635776709539534
"combo_3","trust_science+policy_support",2,0.0438462728470076
"combo_3","belief_concern+harm_present+harm_future",3,0.183382804557783
"combo_3","belief_concern+harm_present+weather_risk_prep",3,0.275266279855698
"combo_3","belief_concern+harm_present+social_norms",3,0.210678041216227
"combo_3","belief_concern+harm_present+trust_science",3,0.190946643109281
"combo_3","belief_concern+harm_present+policy_support",3,0.181878732655526
"combo_3","belief_concern+harm_future+weather_risk_prep",3,0.274231254309547
"combo_3","belief_concern+harm_future+social_norms",3,0.192589799976618
"combo_3","belief_concern+harm_future+trust_science",3,0.172858401869672
"combo_3","belief_concern+harm_future+policy_support",3,0.165294563318174
"combo_3","belief_concern+weather_risk_prep+social_norms",3,0.288653948523956
"combo_3","belief_concern+weather_risk_prep+trust_science",3,0.26892255041701
"combo_3","belief_concern+weather_risk_prep+policy_support",3,0.259854639963255
"combo_3","belief_concern+social_norms+trust_science",3,0.179717257532583
"combo_3","belief_concern+social_norms+policy_support",3,0.179717257532583
"combo_3","belief_concern+trust_science+policy_support",3,0.159985859425637
"combo_3","harm_present+harm_future+weather_risk_prep",3,0.263041166192563
"combo_3","harm_present+harm_future+social_norms",3,0.210678041216227
"combo_3","harm_present+harm_future+trust_science",3,0.190946643109281
"combo_3","harm_present+harm_future+policy_support",3,0.157555848841097
"combo_3","harm_present+weather_risk_prep+social_norms",3,0.304065588416399
"combo_3","harm_present+weather_risk_prep+trust_science",3,0.284334190309453
"combo_3","harm_present+weather_risk_prep+policy_support",3,0.256778673488334
"combo_3","harm_present+social_norms+trust_science",3,0.210678041216227
"combo_3","harm_present+social_norms+policy_support",3,0.210678041216227
"combo_3","harm_present+trust_science+policy_support",3,0.190946643109281
"combo_3","harm_future+weather_risk_prep+social_norms",3,0.280513358142314
"combo_3","harm_future+weather_risk_prep+trust_science",3,0.260781960035368
"combo_3","harm_future+weather_risk_prep+policy_support",3,0.239488935918478
"combo_3","harm_future+social_norms+trust_science",3,0.15306048861487
"combo_3","harm_future+social_norms+policy_support",3,0.15306048861487
"combo_3","harm_future+trust_science+policy_support",3,0.133329090507925
"combo_3","weather_risk_prep+social_norms+trust_science",3,0.226916051378153
"combo_3","weather_risk_prep+social_norms+policy_support",3,0.226916051378153
"combo_3","weather_risk_prep+trust_science+policy_support",3,0.207184653271208
"combo_3","social_norms+trust_science+policy_support",3,0.0635776709539534
"combo_4","belief_concern",1,0.201964078241648
"combo_4","harm_present",1,0.228729735524869
"combo_4","harm_future",1,0.145429027563945
"combo_4","weather_risk_prep",1,0.0973700926998993
"combo_4","social_norms",1,0
"combo_4","trust_science",1,0
"combo_4","policy_support",1,0
"combo_4","belief_concern+harm_present",2,0.23972906165602
"combo_4","belief_concern+harm_future",2,0.222884751549222
"combo_4","belief_concern+weather_risk_prep",2,0.253724418902522
"combo_4","belief_concern+social_norms",2,0.201964078241648
"combo_4","belief_concern+trust_science",2,0.201964078241648
"combo_4","belief_concern+policy_support",2,0.201964078241648
"combo_4","harm_present+harm_future",2,0.228729735524869
"combo_4","harm_present+weather_risk_prep",2,0.284644881818059
"combo_4","harm_present+social_norms",2,0.228729735524869
"combo_4","harm_present+trust_science",2,0.228729735524869
"combo_4","harm_present+policy_support",2,0.228729735524869
"combo_4","harm_future+weather_risk_prep",2,0.216441582929186
"combo_4","harm_future+social_norms",2,0.145429027563945
"combo_4","harm_future+trust_science",2,0.145429027563945
"combo_4","harm_future+policy_support",2,0.145429027563945
"combo_4","weather_risk_prep+social_norms",2,0.0973700926998993
"combo_4","weather_risk_prep+trust_science",2,0.0973700926998993
"combo_4","weather_risk_prep+policy_support",2,0.0973700926998993
"combo_4","social_norms+trust_science",2,0
"combo_4","social_norms+policy_support",2,0
"combo_4","trust_science+policy_support",2,0
"combo_4","belief_concern+harm_present+harm_future",3,0.23972906165602
"combo_4","belief_concern+harm_present+weather_risk_prep",3,0.284644881818059
"combo_4","belief_concern+harm_present+social_norms",3,0.23972906165602
"combo_4","belief_concern+harm_present+trust_science",3,0.23972906165602
"combo_4","belief_concern+harm_present+policy_support",3,0.23972906165602
"combo_4","belief_concern+harm_future+weather_risk_prep",3,0.270853432202412
"combo_4","belief_concern+harm_future+social_norms",3,0.222884751549222
"combo_4","belief_concern+harm_future+trust_science",3,0.222884751549222
"combo_4","belief_concern+harm_future+policy_support",3,0.222884751549222
"combo_4","belief_concern+weather_risk_prep+social_norms",3,0.253724418902522
"combo_4","belief_concern+weather_risk_prep+trust_science",3,0.253724418902522
"combo_4","belief_concern+weather_risk_prep+policy_support",3,0.253724418902522
"combo_4","belief_concern+social_norms+trust_science",3,0.201964078241648
"combo_4","belief_concern+social_norms+policy_support",3,0.201964078241648
"combo_4","belief_concern+trust_science+policy_support",3,0.201964078241648
"combo_4","harm_present+harm_future+weather_risk_prep",3,0.284644881818059
"combo_4","harm_present+harm_future+social_norms",3,0.228729735524869
"combo_4","harm_present+harm_future+trust_science",3,0.228729735524869
"combo_4","harm_present+harm_future+policy_support",3,0.228729735524869
"combo_4","harm_present+weather_risk_prep+social_norms",3,0.284644881818059
"combo_4","harm_present+weather_risk_prep+trust_science",3,0.284644881818059
"combo_4","harm_present+weather_risk_prep+policy_support",3,0.284644881818059
"combo_4","harm_present+social_norms+trust_science",3,0.228729735524869
"combo_4","harm_present+social_norms+policy_support",3,0.228729735524869
"combo_4","harm_present+trust_science+policy_support",3,0.228729735524869
"combo_4","harm_future+weather_risk_prep+social_norms",3,0.216441582929186
"combo_4","harm_future+weather_risk_prep+trust_science",3,0.216441582929186
"combo_4","harm_future+weather_risk_prep+policy_support",3,0.216441582929186
"combo_4","harm_future+social_norms+trust_science",3,0.145429027563945
"combo_4","harm_future+social_norms+policy_support",3,0.145429027563945
"combo_4","harm_future+trust_science+policy_support",3,0.145429027563945
"combo_4","weather_risk_prep+social_norms+trust_science",3,0.0973700926998993
"combo_4","weather_risk_prep+social_norms+policy_support",3,0.0973700926998993
"combo_4","weather_risk_prep+trust_science+policy_support",3,0.0973700926998993
"combo_4","social_norms+trust_science+policy_support",3,0
"combo_6","belief_concern",1,0.20279950998222
"combo_6","harm_present",1,0.187119938302271
"combo_6","harm_future",1,0.11382718279766
"combo_6","weather_risk_prep",1,0.117552255796171
"combo_6","social_norms",1,0
"combo_6","trust_science",1,0
"combo_6","policy_support",1,0
"combo_6","belief_concern+harm_present",2,0.232918356736156
"combo_6","belief_concern+harm_future",2,0.219174104138014
"combo_6","belief_concern+weather_risk_prep",2,0.265288356780559
"combo_6","belief_concern+social_norms",2,0.20279950998222
"combo_6","belief_concern+trust_science",2,0.20279950998222
"combo_6","belief_concern+policy_support",2,0.20279950998222
"combo_6","harm_present+harm_future",2,0.187119938302271
"combo_6","harm_present+weather_risk_prep",2,0.284892805924979
"combo_6","harm_present+social_norms",2,0.187119938302271
"combo_6","harm_present+trust_science",2,0.187119938302271
"combo_6","harm_present+policy_support",2,0.187119938302271
"combo_6","harm_future+weather_risk_prep",2,0.231379438593831
"combo_6","harm_future+social_norms",2,0.11382718279766
"combo_6","harm_future+trust_science",2,0.11382718279766
"combo_6","harm_future+policy_support",2,0.11382718279766
"combo_6","weather_risk_prep+social_norms",2,0.117552255796171
"combo_6","weather_risk_prep+trust_science",2,0.117552255796171
"combo_6","weather_risk_prep+policy_support",2,0.117552255796171
"combo_6","social_norms+trust_science",2,0
"combo_6","social_norms+policy_support",2,0
"combo_6","trust_science+policy_support",2,0
"combo_6","belief_concern+harm_present+harm_future",3,0.232918356736156
"combo_6","belief_concern+harm_present+weather_risk_prep",3,0.284892805924979
"combo_6","belief_concern+harm_present+social_norms",3,0.232918356736156
"combo_6","belief_concern+harm_present+trust_science",3,0.232918356736156
"combo_6","belief_concern+harm_present+policy_support",3,0.232918356736156
