scenario,target_label,target_size,ate_climate_behavior
combo_1,harm_present+harm_future+social_norms,3,0.25216485878716344
combo_1,harm_present+harm_future+trust_science,3,0.22927846413572636
combo_1,harm_present+harm_future+policy_support,3,0.21754640820019444
combo_1,harm_present+weather_risk_prep+social_norms,3,0.30544893350138247
combo_1,harm_present+weather_risk_prep+trust_science,3,0.2825625388499454
combo_1,harm_present+weather_risk_prep+policy_support,3,0.2645733531937289
combo_1,harm_present+social_norms+trust_science,3,0.25216485878716344
combo_1,harm_present+social_norms+policy_support,3,0.25216485878716344
combo_1,harm_present+trust_science+policy_support,3,0.23752928937202458
combo_1,harm_future+weather_risk_prep+social_norms,3,0.2487856404635277
combo_1,harm_future+weather_risk_prep+trust_science,3,0.22589924581209064
combo_1,harm_future+weather_risk_prep+policy_support,3,0.21416718987655875
combo_1,harm_future+social_norms+trust_science,3,0.18111456104099258
combo_1,harm_future+social_norms+policy_support,3,0.18111456104099258
combo_1,harm_future+trust_science+policy_support,3,0.16647899162585375
combo_1,weather_risk_prep+social_norms+trust_science,3,0.14986105978731512
combo_1,weather_risk_prep+social_norms+policy_support,3,0.14986105978731512
combo_1,weather_risk_prep+trust_science+policy_support,3,0.1352254903721763
combo_1,social_norms+trust_science+policy_support,3,0.05707268958173189
combo_2,belief_concern,1,0.20127217698605832
combo_2,harm_present,1,0.18696492034768097
combo_2,harm_future,1,0.12929505365449673
combo_2,weather_risk_prep,1,0.09307604623294308
combo_2,social_norms,1,0.06336550965362983
combo_2,trust_science,1,0.043699946458065346
combo_2,policy_support,1,0
combo_2,belief_concern+harm_present,2,0.23214146795708043
combo_2,belief_concern+harm_future,2,0.2198718902397221
combo_2,belief_concern+weather_risk_prep,2,0.25074987722094355
combo_2,belief_concern+social_norms,2,0.22997539102624454
combo_2,belief_concern+trust_science,2,0.21030982783068003
combo_2,belief_concern+policy_support,2,0.20127217698605832
combo_2,harm_present+harm_future,2,0.1973855041871227
combo_2,harm_present+weather_risk_prep,2,0.2404142004464332
combo_2,harm_present+social_norms,2,0.2503304300013108
combo_2,harm_present+trust_science,2,0.23066486680574633
combo_2,harm_present+policy_support,2,0.18696492034768097
combo_2,harm_future+weather_risk_prep,2,0.1971759413201148
combo_2,harm_future+social_norms,2,0.1822399794686848
combo_2,harm_future+trust_science,2,0.16257441627312033
combo_2,harm_future+policy_support,2,0.12929505365449673
combo_2,weather_risk_prep+social_norms,2,0.1564415558865729
combo_2,weather_risk_prep+trust_science,2,0.13677599269100843
combo_2,weather_risk_prep+policy_support,2,0.09307604623294308
combo_2,social_norms+trust_science,2,0.06336550965362983
combo_2,social_norms+policy_support,2,0.06336550965362983
combo_2,trust_science+policy_support,2,0.043699946458065346
combo_2,belief_concern+harm_present+harm_future,3,0.23364051889422846
combo_2,belief_concern+harm_present+weather_risk_prep,3,0.27507649605987683
combo_2,belief_concern+harm_present+social_norms,3,0.2608446819972666
combo_2,belief_concern+harm_present+trust_science,3,0.24117911880170217
combo_2,belief_concern+harm_present+policy_support,3,0.23214146795708043
combo_2,belief_concern+harm_future+weather_risk_prep,3,0.26572514613982945
combo_2,belief_concern+harm_future+social_norms,3,0.24707605334276028
combo_2,belief_concern+harm_future+trust_science,3,0.2274104901471958
combo_2,belief_concern+harm_future+policy_support,3,0.2198718902397221
combo_2,belief_concern+weather_risk_prep+social_norms,3,0.2794530912611297
combo_2,belief_concern+weather_risk_prep+trust_science,3,0.25978752806556527
combo_2,belief_concern+weather_risk_prep+policy_support,3,0.25074987722094355
combo_2,belief_concern+social_norms+trust_science,3,0.22997539102624454
combo_2,belief_concern+social_norms+policy_support,3,0.22997539102624454
combo_2,belief_concern+trust_science+policy_support,3,0.21030982783068003
combo_2,harm_present+harm_future+weather_risk_prep,3,0.2508347842858749
combo_2,harm_present+harm_future+social_norms,3,0.2503304300013108
combo_2,harm_present+harm_future+trust_science,3,0.23066486680574633
