"scenario","target_label","target_size","ate_climate_behavior"
"combo_1","harm_present+harm_future+social_norms",3,0.263781314804227
"combo_1","harm_present+harm_future+trust_science",3,0.227226044541853
"combo_1","harm_present+harm_future+policy_support",3,0.225250329438897
"combo_1","harm_present+weather_risk_prep+social_norms",3,0.316667668805639
"combo_1","harm_present+weather_risk_prep+trust_science",3,0.280112398543265
"combo_1","harm_present+weather_risk_prep+policy_support",3,0.276289984014281
"combo_1","harm_present+social_norms+trust_science",3,0.263781314804227
"combo_1","harm_present+social_norms+policy_support",3,0.263781314804227
"combo_1","harm_present+trust_science+policy_support",3,0.231147981691241
"combo_1","harm_future+weather_risk_prep+social_norms",3,0.252390212081342
"combo_1","harm_future+weather_risk_prep+trust_science",3,0.215834941818967
"combo_1","harm_future+weather_risk_prep+policy_support",3,0.213859226716011
"combo_1","harm_future+social_norms+trust_science",3,0.185224240237172
"combo_1","harm_future+social_norms+policy_support",3,0.185224240237172
"combo_1","harm_future+trust_science+policy_support",3,0.152590907124186
"combo_1","weather_risk_prep+social_norms+trust_science",3,0.140172582069323
"combo_1","weather_risk_prep+social_norms+policy_support",3,0.140172582069323
"combo_1","weather_risk_prep+trust_science+policy_support",3,0.107539248956338
"combo_1","social_norms+trust_science+policy_support",3,0.0480767988503075
"combo_2","belief_concern",1,0.197567672285587
"combo_2","harm_present",1,0.210164204385668
"combo_2","harm_future",1,0.137139035491208
"combo_2","weather_risk_prep",1,0.0921868652440836
"combo_2","social_norms",1,0.0505815363350354
"combo_2","trust_science",1,0.0147371313744908
"combo_2","policy_support",1,0
"combo_2","belief_concern+harm_present",2,0.232267336152992
"combo_2","belief_concern+harm_future",2,0.21729578865705
"combo_2","belief_concern+weather_risk_prep",2,0.246572688181912
"combo_2","belief_concern+social_norms",2,0.236459885801784
"combo_2","belief_concern+trust_science",2,0.200615480841239
"combo_2","belief_concern+policy_support",2,0.197567672285587
"combo_2","harm_present+harm_future",2,0.213678385294958
"combo_2","harm_present+weather_risk_prep",2,0.263102859595692
"combo_2","harm_present+social_norms",2,0.260745740720703
"combo_2","harm_present+trust_science",2,0.224901335760159
"combo_2","harm_present+policy_support",2,0.210164204385668
"combo_2","harm_future+weather_risk_prep",2,0.204371430616404
"combo_2","harm_future+social_norms",2,0.184206390916953
"combo_2","harm_future+trust_science",2,0.148361985956408
"combo_2","harm_future+policy_support",2,0.137139035491208
"combo_2","weather_risk_prep+social_norms",2,0.142768401579119
"combo_2","weather_risk_prep+trust_science",2,0.106923996618574
"combo_2","weather_risk_prep+policy_support",2,0.0921868652440836
"combo_2","social_norms+trust_science",2,0.0505815363350354
"combo_2","social_norms+policy_support",2,0.0505815363350354
"combo_2","trust_science+policy_support",2,0.0147371313744908
"combo_2","belief_concern+harm_present+harm_future",3,0.232772868145984
"combo_2","belief_concern+harm_present+weather_risk_prep",3,0.274792182414531
"combo_2","belief_concern+harm_present+social_norms",3,0.271159549669189
"combo_2","belief_concern+harm_present+trust_science",3,0.235315144708644
"combo_2","belief_concern+harm_present+policy_support",3,0.232267336152992
"combo_2","belief_concern+harm_future+weather_risk_prep",3,0.262710982817134
"combo_2","belief_concern+harm_future+social_norms",3,0.255682470180255
"combo_2","belief_concern+harm_future+trust_science",3,0.219838065219711
"combo_2","belief_concern+harm_future+policy_support",3,0.21729578865705
"combo_2","belief_concern+weather_risk_prep+social_norms",3,0.285464901698109
"combo_2","belief_concern+weather_risk_prep+trust_science",3,0.249620496737565
"combo_2","belief_concern+weather_risk_prep+policy_support",3,0.246572688181912
"combo_2","belief_concern+social_norms+trust_science",3,0.236459885801784
